Address,Team,Time,Lane,Type
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,bTowers,27.542,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,bTowers,39.269,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,bTowers,33.583,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,bTowers,23.038,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,bTowers,16.556,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,bTowers,15.014,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,bTowers,39.376,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,bTowers,15.217,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,bTowers,17.856,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,bTowers,23.239,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,bTowers,33.018,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,bTowers,28.989,BOT_LANE,FOUNTAIN_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,bTowers,25.564,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,bTowers,20.058,BOT_LANE,FOUNTAIN_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,bTowers,15.306,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,bTowers,34.766,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,15.045,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,39.566,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,33.135,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,32.833,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,25.12,BOT_LANE,FOUNTAIN_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,38.445,BOT_LANE,FOUNTAIN_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,36.946,TOP_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,17.34,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,18.294,BOT_LANE,FOUNTAIN_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,39.42,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,35.463,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,37.109,BOT_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,25.481,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,30.158,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,bTowers,29.505,BOT_LANE,FOUNTAIN_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,bTowers,19.941,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,bTowers,38.77,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,bTowers,22.879,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,bTowers,18.541,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30105?gameHash=f932becf86175f38,bTowers,22.594,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30105?gameHash=f932becf86175f38,bTowers,34.213,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30105?gameHash=f932becf86175f38,bTowers,18.487,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30105?gameHash=f932becf86175f38,bTowers,34.515,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30105?gameHash=f932becf86175f38,bTowers,26.963,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30105?gameHash=f932becf86175f38,bTowers,33.925,BOT_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30105?gameHash=f932becf86175f38,bTowers,14.976,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30105?gameHash=f932becf86175f38,bTowers,33.717,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30131?gameHash=194c672d7969984f,bTowers,,,
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,bTowers,24.494,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,bTowers,19.684,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,bTowers,19.918,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,bTowers,12.369,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,bTowers,33.234,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,bTowers,35.645,BOT_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,bTowers,23.142,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,bTowers,37.897,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,bTowers,37.802,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,bTowers,18.734,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30149?gameHash=c1678fe8c1106f56,bTowers,14.046,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30149?gameHash=c1678fe8c1106f56,bTowers,35.704,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30149?gameHash=c1678fe8c1106f56,bTowers,39.468,TOP_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30149?gameHash=c1678fe8c1106f56,bTowers,22.686,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30149?gameHash=c1678fe8c1106f56,bTowers,37.382,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30149?gameHash=c1678fe8c1106f56,bTowers,15.643,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30149?gameHash=c1678fe8c1106f56,bTowers,41.528,BOT_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30149?gameHash=c1678fe8c1106f56,bTowers,41.93,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30149?gameHash=c1678fe8c1106f56,bTowers,32.681,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30149?gameHash=c1678fe8c1106f56,bTowers,33.524,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30149?gameHash=c1678fe8c1106f56,bTowers,42.002,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30161?gameHash=23bade11cbfc3da3,bTowers,24.108,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30161?gameHash=23bade11cbfc3da3,bTowers,19.079,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30161?gameHash=23bade11cbfc3da3,bTowers,14.541,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30161?gameHash=23bade11cbfc3da3,bTowers,16.079,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30161?gameHash=23bade11cbfc3da3,bTowers,27.597,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30161?gameHash=23bade11cbfc3da3,bTowers,22.778,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30172?gameHash=bb82a23d050613d1,bTowers,19.95,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30172?gameHash=bb82a23d050613d1,bTowers,22.194,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30172?gameHash=bb82a23d050613d1,bTowers,24.271,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30172?gameHash=bb82a23d050613d1,bTowers,30.524,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30172?gameHash=bb82a23d050613d1,bTowers,26.189,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30172?gameHash=bb82a23d050613d1,bTowers,29.266,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30172?gameHash=bb82a23d050613d1,bTowers,30.773,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30172?gameHash=bb82a23d050613d1,bTowers,29.665,BOT_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30172?gameHash=bb82a23d050613d1,bTowers,15.314,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30172?gameHash=bb82a23d050613d1,bTowers,29.031,TOP_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30172?gameHash=bb82a23d050613d1,bTowers,18.702,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000016?gameHash=e8fbe00273df6ede,bTowers,15.531,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000016?gameHash=e8fbe00273df6ede,bTowers,50.663,BOT_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000016?gameHash=e8fbe00273df6ede,bTowers,35.094,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000016?gameHash=e8fbe00273df6ede,bTowers,27.009,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000016?gameHash=e8fbe00273df6ede,bTowers,16.449,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000016?gameHash=e8fbe00273df6ede,bTowers,40.927,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000016?gameHash=e8fbe00273df6ede,bTowers,20.787,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000016?gameHash=e8fbe00273df6ede,bTowers,27.17,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000016?gameHash=e8fbe00273df6ede,bTowers,51.235,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000016?gameHash=e8fbe00273df6ede,bTowers,51.318,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000016?gameHash=e8fbe00273df6ede,bTowers,49.324,TOP_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000017?gameHash=00a7858e986c8d87,bTowers,37.651,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000017?gameHash=00a7858e986c8d87,bTowers,27.688,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000017?gameHash=00a7858e986c8d87,bTowers,45.071,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000017?gameHash=00a7858e986c8d87,bTowers,18.834,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000017?gameHash=00a7858e986c8d87,bTowers,27.263,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000017?gameHash=00a7858e986c8d87,bTowers,12.697,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000017?gameHash=00a7858e986c8d87,bTowers,39.683,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000017?gameHash=00a7858e986c8d87,bTowers,31.337,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000029?gameHash=0a0ecdfbe1497be1,bTowers,14.38,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000029?gameHash=0a0ecdfbe1497be1,bTowers,36.214,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000029?gameHash=0a0ecdfbe1497be1,bTowers,36.859,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000029?gameHash=0a0ecdfbe1497be1,bTowers,30.957,BOT_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000029?gameHash=0a0ecdfbe1497be1,bTowers,17.656,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000029?gameHash=0a0ecdfbe1497be1,bTowers,16.112,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000029?gameHash=0a0ecdfbe1497be1,bTowers,33.049,TOP_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000029?gameHash=0a0ecdfbe1497be1,bTowers,36.714,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000029?gameHash=0a0ecdfbe1497be1,bTowers,30.091,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000029?gameHash=0a0ecdfbe1497be1,bTowers,32.416,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000029?gameHash=0a0ecdfbe1497be1,bTowers,30.764,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000044?gameHash=7a7bb445d18d9d78,bTowers,21.955,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000044?gameHash=7a7bb445d18d9d78,bTowers,20.603,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000054?gameHash=205d8eb5a6029a26,bTowers,13.042,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000054?gameHash=205d8eb5a6029a26,bTowers,15.573,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000054?gameHash=205d8eb5a6029a26,bTowers,27.131,BOT_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000054?gameHash=205d8eb5a6029a26,bTowers,19.738,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000054?gameHash=205d8eb5a6029a26,bTowers,16.596,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000054?gameHash=205d8eb5a6029a26,bTowers,15.182,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000054?gameHash=205d8eb5a6029a26,bTowers,32.012,TOP_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000054?gameHash=205d8eb5a6029a26,bTowers,32.345,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000054?gameHash=205d8eb5a6029a26,bTowers,30.218,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000054?gameHash=205d8eb5a6029a26,bTowers,26.126,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001000054?gameHash=205d8eb5a6029a26,bTowers,29.984,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010082?gameHash=526656c79ac5b9d1,bTowers,22.656,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010082?gameHash=526656c79ac5b9d1,bTowers,37.455,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010082?gameHash=526656c79ac5b9d1,bTowers,13.978,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010082?gameHash=526656c79ac5b9d1,bTowers,13.607,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010082?gameHash=526656c79ac5b9d1,bTowers,34.439,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010082?gameHash=526656c79ac5b9d1,bTowers,19.723,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010082?gameHash=526656c79ac5b9d1,bTowers,6.378,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010082?gameHash=526656c79ac5b9d1,bTowers,37.415,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010082?gameHash=526656c79ac5b9d1,bTowers,29.378,BOT_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010082?gameHash=526656c79ac5b9d1,bTowers,12.627,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010089?gameHash=a196e7371aa0a23c,bTowers,12.985,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010089?gameHash=a196e7371aa0a23c,bTowers,17.619,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010089?gameHash=a196e7371aa0a23c,bTowers,15.092,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010089?gameHash=a196e7371aa0a23c,bTowers,27.431,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010098?gameHash=9e3a93e956d7732b,bTowers,11.018,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010098?gameHash=9e3a93e956d7732b,bTowers,12.769,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010098?gameHash=9e3a93e956d7732b,bTowers,30.172,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010098?gameHash=9e3a93e956d7732b,bTowers,8.946,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010098?gameHash=9e3a93e956d7732b,bTowers,38.233,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010098?gameHash=9e3a93e956d7732b,bTowers,37.888,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010098?gameHash=9e3a93e956d7732b,bTowers,35.783,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010098?gameHash=9e3a93e956d7732b,bTowers,38.568,TOP_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010098?gameHash=9e3a93e956d7732b,bTowers,36.657,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010098?gameHash=9e3a93e956d7732b,bTowers,36.363,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010106?gameHash=4ee943c3b28c3680,bTowers,13.393,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010106?gameHash=4ee943c3b28c3680,bTowers,39.288,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010106?gameHash=4ee943c3b28c3680,bTowers,39.517,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010106?gameHash=4ee943c3b28c3680,bTowers,21.553,MID_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010106?gameHash=4ee943c3b28c3680,bTowers,17.367,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010106?gameHash=4ee943c3b28c3680,bTowers,39.607,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010106?gameHash=4ee943c3b28c3680,bTowers,32.054,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010106?gameHash=4ee943c3b28c3680,bTowers,17.12,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010113?gameHash=27b78c313c1137d7,bTowers,24.471,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010113?gameHash=27b78c313c1137d7,bTowers,18.215,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010113?gameHash=27b78c313c1137d7,bTowers,16.852,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001010113?gameHash=27b78c313c1137d7,bTowers,14.566,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020025?gameHash=ff41aed69d32573b,bTowers,17.949,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020025?gameHash=ff41aed69d32573b,bTowers,23.597,TOP_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020025?gameHash=ff41aed69d32573b,bTowers,19.98,TOP_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020025?gameHash=ff41aed69d32573b,bTowers,15.154,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020025?gameHash=ff41aed69d32573b,bTowers,46.135,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020027?gameHash=62e360abbd8ddc56,bTowers,34.219,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020027?gameHash=62e360abbd8ddc56,bTowers,34.312,MID_LANE,NEXUS_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020027?gameHash=62e360abbd8ddc56,bTowers,33.932,BOT_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020027?gameHash=62e360abbd8ddc56,bTowers,16.633,MID_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020027?gameHash=62e360abbd8ddc56,bTowers,32.792,MID_LANE,BASE_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020027?gameHash=62e360abbd8ddc56,bTowers,8.96,BOT_LANE,OUTER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020027?gameHash=62e360abbd8ddc56,bTowers,33.498,BOT_LANE,INNER_TURRET
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001020027?gameHash=62e360abbd8ddc56,bTowers,23.299,MID_LANE,INNER_TURRET
